21.994,25.78,9.755,26.666,14.12,9.68,17.239,13.75,12.792,12.272,17.38,15.28,9.15,21.998,30.971,13.7,19.06,16.302,13.82,9.85,155.84,23.79,35.235,26.412,32.55,41.43,7.747,27.395,22.625,25.39,9.84,11.795,11.851,17.54
21.666,24.88,9,26.357,13.85,9.36,16.722,13.75,11.949,11.703,17.33,15.39,8.868,21.818,31.151,13.9,19.43,16.302,13.87,9.85,160.06,23.3,35.844,25.905,31.78,41.79,7.817,28.378,22.459,25.72,9.82,11.582,11.621,17.95
21.676,25.08,8.99,26.466,14,9.64,16.802,13.75,11.964,11.733,17.12,15.23,8.968,21.938,31.131,13.91,19.49,16.302,13.86,9.85,161.14,22.98,35.549,26.025,32.11,41.83,7.966,28.224,21.96,26.19,9.73,12.232,12.3,18.16
22.053,24.94,8.88,27.644,14.34,9.729,16.891,13.75,12.343,11.543,17.7,15.24,9.074,21.479,31.261,13.78,17.54,16.302,13.69,9.85,164.83,22.46,36.015,26.799,32.61,42.69,8.273,28.57,21.793,26.29,10.02,12.028,12.023,18.51
21.865,24.99,8.88,27.703,14.58,10.164,17.358,15.13,12.278,11.773,18.79,15.25,9.05,21.212,30.742,14.37,17.56,16.302,14.04,9.85,174.13,23.39,36.466,27.018,33.12,42.7,8.328,29.023,22.159,26.66,9.86,12.913,12.682,18.77
21.011,24.4,8.48,27.035,14.13,9.804,16.991,16.64,13.121,11.194,18.34,14.41,8.78,20.706,29.872,13.69,16.49,16.302,14.1,10.84,170.92,22.92,35.474,26.213,31.87,42,8.09,28.769,21.793,26.49,9.42,13.214,12.931,18.11
20.366,24.47,8.245,26.875,14.11,9.879,16.812,17.6,13.953,10.905,16.52,14.05,8.686,20.233,30.282,13.65,16.06,16.302,13.84,10.98,172.97,21.37,35.633,26.332,31.73,42.07,8.174,28.155,21.544,26.1,9.48,13.525,13.198,17.82
19.691,23.57,8.51,25.608,14.43,9.4,16.573,15.9,12.557,10.316,15.01,14.07,8.416,19.647,27.853,13,15.93,16.302,13.33,9.92,172.86,20,35.521,26.829,30.8,41.61,8.194,27.51,21.228,26.1,9.37,12.437,12.09,17.2
20.336,24.53,8.84,26.486,15,9.53,17.1,16.5,12.851,11.094,15.41,14.55,8.698,20.406,29.482,13.55,17.5,16.302,13.65,10.91,179.92,20.46,36.334,28.11,31.43,42.5,8.696,28.408,21.843,27.32,9.62,12.942,12.577,17.32
20.346,24.43,8.92,26.616,14.76,9.575,17.12,17,12.622,11.254,15.36,14.25,8.874,20.593,30.482,13.32,18.32,16.302,13.78,11.31,175.89,20.26,36.326,29.501,31.71,42.55,8.601,28.454,21.56,27.07,9.65,12.874,12.472,17.46
20.148,24.35,8.865,26.317,14.89,9.844,17.378,17.39,12.627,11.613,15.49,14.57,8.909,20.566,32.97,13.41,18.39,16.302,13.84,11.18,176.59,21.44,35.904,29.223,31.29,42.7,8.532,28.915,21.985,27.09,9.69,12.738,12.405,17.7
20.962,25.18,8.93,26.197,15.24,9.964,17.964,19.13,12.557,11.643,16.43,14.77,8.933,20.373,33,13.69,18.53,16.302,14.15,11.96,184.04,22.31,35.868,29.809,30.01,43.5,8.537,30.013,22.176,27.62,9.59,12.475,12.195,17.9
21.517,24.93,8.75,26.297,14.94,9.944,17.666,19.89,12.592,11.254,16.61,14.78,8.951,20.147,32.9,13.7,18.32,16.302,14.04,12.44,180.63,22.21,35.458,28.925,29.48,42.96,8.417,29.791,22.201,27.2,9.39,12.99,12.701,17.8
21.468,24,8.475,25.718,14.52,10.029,17.269,19.83,12.303,10.845,16.07,15.52,8.633,20.306,31.931,13.37,18.16,16.302,13.96,12.11,179.07,21.53,34.78,28.696,29.07,42.33,8.239,28.785,21.668,26.6,9.06,13.874,13.485,17.4
21.051,23.93,8.54,25.658,14.86,9.864,17.199,18.79,12.567,10.875,15.41,15.3,8.569,20.36,31.971,13.2,18.1,16.302,13.8,11.98,179.34,20.49,34.657,28.319,28.5,42.05,8.244,29.046,21.402,26.11,9.07,13.865,13.275,17.19
20.058,23.85,8.405,25.539,14.51,9.585,16.812,18.26,12.413,10.675,14.98,15.09,8.393,19.973,31.881,13.31,17.48,15.244,13.67,11.57,180.82,20.15,34.322,28.14,27.86,41.61,8.149,28.716,21.003,25.75,9.29,14.079,13.466,16.78
19.701,23.14,7.81,24.681,14.11,9.25,16.206,16.89,11.246,10.027,13.48,14.6,7.841,19.314,29.672,13.22,15.73,13.72,12.89,10.55,184.1,20.05,33.713,26.005,28.42,39.3,8.055,28.186,21.078,25.05,8.36,14.564,14.03,16.02
19.453,22.84,7.77,24.691,14.01,9.365,16.216,17.08,10.768,10.077,13.48,14.6,7.87,19.181,28.913,12.9,14.16,13.364,12.19,10.85,188.86,19.5,34.167,25.23,28.51,39.3,8.114,27.848,20.787,24.98,8.05,13.943,13.485,16.19
19.9,23.47,7.965,25.15,14.12,9.67,16.335,15.82,11.201,10.246,14.24,14.6,8.058,19.387,29.772,13.19,15.1,14.076,12.39,11.6,183.06,20.2,34.227,25.508,28.82,39.67,8.219,28.04,21.203,25.33,7.79,13.389,12.864,16.35
19.91,24.1,8.15,24.94,14.16,9.709,16.534,16.1,11.615,10.386,14.38,14.6,8.134,19.78,29.862,13.37,14.95,14.294,12.45,12.25,185.83,20.15,34.223,25.756,28.86,39.5,8.199,28.163,21.851,25.32,7.69,14.079,13.619,16.37
19.929,23.61,8.2,24.91,14.1,9.665,16.414,16.15,11.53,10.526,14.12,15.02,8.081,19.827,29.512,13.49,14.79,14.205,13.09,11.98,187.57,20.2,34.027,26.134,28.95,39.65,8.224,28.255,21.702,25.26,7.6,14.623,14.116,16.39
19.552,23.37,8.005,25.249,14.39,9.375,15.808,16.73,11.047,10.137,13.4,14.97,7.823,19.434,28.783,13.26,14.59,13.354,12.59,12.7,183.48,18.98,33.836,25.707,29.33,38.62,7.891,28.255,21.327,24.82,7.29,15.108,14.288,16.1
18.341,22.46,8.05,24.262,14.11,9.245,15.311,17.15,10.668,9.887,12.89,14.74,7.758,18.981,28.193,12.87,13.59,12.879,12.8,12.55,186.84,18.91,34.462,25.538,28.59,39.1,7.677,28.6,21.153,25.65,6.9,15.798,14.68,16.05
18.54,22.64,8.335,24.471,14.22,9.235,15.868,17.42,10.967,10.037,13.15,14.8,7.811,19.294,28.263,12.65,13.8,13.295,13.48,12.21,189.62,18.88,34.932,25.627,29.23,39.6,7.807,28.785,20.629,25.65,7.04,16.031,14.995,16.59
19.691,22.28,8.56,25.319,14.65,9.3,16.027,16.25,10.967,10.037,13.71,15.05,8.111,18.968,27.933,13.03,14.57,13.651,13.27,12.22,202.52,18.21,35.239,26.134,30.16,40.24,8.02,29.775,20.587,26.11,7.13,16.391,15.358,16.91
20.446,23.35,8.695,25.938,15.45,9.754,16.315,16.44,11.585,10.037,14.19,15.8,8.205,18.548,29.262,13.15,15.17,14.472,13.02,12.12,197.83,19.04,36.641,26.68,31.03,41.31,8.368,30.405,21.161,26.78,7.27,16.508,15.415,17.01
20.654,23.68,8.735,25.798,15.17,9.595,16.067,16.07,11.361,10.037,14.1,15.68,8.122,19.314,28.623,13.16,15.06,14.225,12.98,12.24,192.94,18.63,35.856,26.62,30.79,40.58,8.273,30.098,20.795,27.08,7.4,16.138,15.11,16.77
20.714,23.8,8.775,26.047,15.21,9.884,15.987,16.28,11.416,10.037,13.88,16.12,8.169,19.814,28.683,13.59,15.2,14.146,12.88,11.93,191.76,19.24,35.792,26.511,30.73,40.5,8.293,30.313,21.211,26.59,7.4,15.458,14.574,16.72
20.247,24.95,8.705,26.656,15.52,10.134,16.166,16.28,11.874,10.037,13.96,15.7,8.475,20.28,28.183,14.09,15.6,13.849,12.69,11.82,190.31,19.45,35.246,26.521,30.85,39.95,8.154,30.098,21.677,26.35,7.48,15.721,14.747,16.65
20.714,25.21,8.355,27.993,16.83,10.508,16.385,16.07,11.874,10.037,14.02,15.9,9.321,20.653,27.184,14.14,15.87,13.275,12.3,12.09,186.43,18.75,35.366,26.025,32.04,40.05,8.472,30.874,21.985,27.23,7.28,15.575,14.546,16.97
21.984,25.12,8.525,29.329,17.46,10.923,16.931,16.09,11.874,10.037,14.8,17.49,9.931,20.633,28.733,14.3,16.7,13.819,12.52,12.7,184.88,19.24,35.856,26.183,32.15,40.83,8.457,30.904,22.101,27.71,7.42,15.439,14.508,17.03
22.222,25.01,8.855,29.11,17.47,11.002,16.623,15.9,11.874,10.037,15.22,17.71,9.679,20.653,28.343,14.8,16.48,13.928,12.69,13.97,183.18,18.93,35.374,25.826,31.29,40.62,8.477,30.075,22.201,27.99,7.34,15.711,14.804,16.81
22.49,25.1,8.805,29.13,17.26,10.758,16.504,15.71,11.939,10.037,15.52,17.24,9.555,20.34,27.983,14.62,16.31,14.432,12.7,14.09,186.07,19.16,35.159,26.253,31.37,40.77,8.412,29.944,21.876,27.99,7.34,16.372,15.406,17.02
22.004,25.4,8.8,28.761,17.45,11.252,16.702,15.51,11.79,10.037,15.41,18,9.726,20.18,28.213,14.71,16.8,14.462,12.95,14.22,186.11,19.33,35.358,26.452,31.93,40.87,8.522,29.883,21.61,27.53,7.39,16.313,15.74,17.4
20.942,25.76,8.575,28.192,16.31,12.33,16.146,15.96,11.231,10.037,15.35,16.86,9.356,19.973,28.353,14.1,16.35,13.938,12.75,13.8,175.48,20.4,35.864,25.419,30.81,40.3,8.209,29.952,21.876,28.62,6.85,14.681,14.164,16.98
22.927,26.57,8.935,29.519,17.03,12.994,16.981,17.56,12.044,10.037,16.19,17.86,9.855,20.992,29.842,14.75,17.52,14.67,13.15,14.73,178.08,22.44,36.601,26.203,31.56,41.34,8.467,30.252,22.8,29.17,7.11,14.448,14.336,17.43
23.373,28.5,9.165,29.579,17.24,13.209,17.169,18.5,12.183,10.037,16.74,17.99,9.884,21.978,30.352,14.65,17.93,14.947,13.5,14.61,182.36,22.18,36.49,27.554,31.97,42.12,8.626,31.311,22.958,30,7.29,15.167,15.043,17.72
23.562,28.38,9.365,30.567,17.97,13.618,17.557,20.35,12.737,10.037,17.34,18.19,9.972,21.712,30.352,14.95,17.78,14.769,13.38,15.49,181.23,22.4,37.96,28.011,32.19,42.18,8.556,32.233,23.116,29.84,7.77,14.982,14.938,17.68
22.967,28.47,9.24,30.148,17.34,13.618,17.179,20.5,12.323,10.037,16.6,17.81,9.367,21.006,33.39,14.97,17.28,14.423,13.3,15.74,181.02,22.11,37.78,27.554,31.5,41.76,8.497,32.149,22.658,29.17,7.7,15.011,14.938,17.63
23.145,28.48,9.34,30.387,17.56,13.618,17.537,22.55,12.517,10.037,16.73,18.28,10.254,21.931,34.779,15.2,17.8,15.145,13.87,16,182.8,22.13,39.366,28.22,32.2,42.6,8.601,32.594,22.933,29.32,7.7,14.846,14.747,17.75
23.115,27.71,9.625,29.719,17.26,13.429,17.209,23.51,12.582,10.037,17.29,17.67,10.055,22.244,33.72,14.94,17.9,14.967,13.92,16.25,180.11,24.33,39.999,27.912,32.97,42.31,8.452,32.364,23.374,30.24,7.7,14.477,14.345,17.86
22.798,28.38,9.71,29.03,17.11,13.478,17.05,22.67,12.487,10.037,17.73,17.55,10.125,21.738,32.7,14.6,18.35,14.789,13.78,15.3,177.47,23.7,39.653,27.981,33.7,42,8.378,31.603,23.249,30,7.7,14.351,14.154,17.74
22.48,28.52,9.525,29.2,16.93,13.354,16.901,21.52,12.173,10.037,17.51,17.36,9.908,21.712,31.831,14.4,18.4,14.561,13.48,15.11,176.15,23.16,38.589,28.25,34.3,41.97,8.249,31.327,22.766,29.27,7.7,14.03,13.781,17.32
22.381,27.5,9.21,28.631,17,13.234,16.971,22.08,12.114,10.037,16.99,17.37,9.532,21.618,32.211,14.69,18.5,14.353,13.9,14.61,177.18,22.32,38.991,28.101,34.02,41.35,8.259,31.265,22.276,28.65,7.7,14.059,13.829,17.17
22.113,27.39,9.295,28.252,17.39,13.928,17.249,23,12.153,10.037,16.42,17.32,9.685,21.012,31.731,14.08,18.95,13.948,13.82,14.82,174.82,22.33,41.222,27.107,33.18,41.11,8.278,32.264,22.625,29.03,7.7,13.641,13.418,17.1
22.828,28.23,9.62,29.2,17.18,14.572,17.537,25.3,12.263,10.037,17.62,17.95,10.002,21.179,31.991,13.92,18.89,14.225,13.89,15.5,178.37,22.39,41.402,27.624,33.8,41.61,8.343,31.811,22.434,28.8,7.7,13.991,13.81,17.35
22.282,28.14,9.35,28.362,16.47,14.706,17.597,26.58,12.248,10.037,18.1,17.99,10.513,20.619,31.881,14.39,17.95,13.977,13.64,15.25,177.25,22.78,40.246,27.067,32.77,40.98,8.229,31.319,21.502,28.01,7.7,13.709,13.552,17.68
22.331,28.19,9.14,28.132,16.84,14.667,17.666,27.49,12.064,10.037,18.19,17.75,10.613,20.26,32.131,14.48,17.7,13.918,13.62,15.16,174.05,22.95,39.454,26.62,31.9,40.1,8.08,30.812,21.211,27.99,7.7,13.729,13.552,17.53
22.093,27.59,8.71,28.122,16.89,14.537,16.971,26.08,11.471,10.037,17.3,17.13,10.63,20.253,30.981,14.03,17.43,13.305,13.75,14.75,174.6,22.11,39.74,26.402,31.52,40,8.085,30.874,21.211,28,7.7,13.651,13.466,17.44
22.212,26.28,8.59,27.484,16.95,14.252,16.514,24.78,11.481,10.037,16.98,16.57,10.325,19.98,32.72,14.01,16.55,13.453,13.53,14.2,184.3,22.16,41.023,26.074,31.7,40.01,8.139,31.365,21.277,27.47,7.7,13.719,13.533,17.04
21.905,26.57,8.775,28.222,16.69,14.916,16.871,27.26,11.595,10.037,17.61,16.89,10.477,20.833,32.141,14.23,16.66,13.503,13.6,14.74,182.88,21.7,40.533,26.511,31.75,40.19,8.229,31.373,21.253,27.47,7.7,13.962,13.791,17.26
22.311,26.99,8.69,28.242,16.72,15.011,17.06,29.45,11.814,10.037,18.04,17.08,10.507,21.159,33.48,14.39,16.82,14.037,13.95,15.52,183.15,22.5,40.896,26.889,31.54,40.36,9.053,31.634,21.336,28.28,7.7,13.904,13.781,17.26
22.828,26.84,8.895,28.631,16.99,15.46,17.219,31,11.879,10.037,17.9,17.06,10.654,20.952,36.278,14.58,17.4,14.245,14.9,15.34,183.57,23.66,40.187,26.938,32.16,40.67,9.152,31.741,21.477,28.46,7.7,13.651,13.714,17.48
22.718,26.93,9.1,28.711,16.98,15.675,17.269,31.3,12.104,10.037,18.2,17.9,11.217,20.952,36.578,14.61,17.32,14.284,14.49,15.46,182.49,24.08,40.011,27.455,32.58,41.12,10.066,31.15,21.743,28.56,7.7,13.719,13.791,17.88
24.813,27.95,9.245,30.018,17.16,16.149,18.024,30.89,12.388,10.037,18.9,18.04,12.339,21.239,38.197,14.57,17.6,14.482,14.41,15.54,183.31,26.49,39.888,27.783,32.85,41.61,11.02,31.649,21.544,28.6,7.7,13.67,13.762,19.3
24.545,28,9.2,29.828,17.15,16.983,17.875,30.47,12.353,10.037,18.62,17.8,13.573,21.252,38.227,14.65,17.72,14.759,14.38,16.47,182.22,26.61,40.41,27.991,33.26,41.56,11.015,31.765,22.417,29.06,7.7,13.709,13.829,19.53
23.999,27.38,9.225,30.138,17.64,16.823,18.292,30,12.682,10.037,19.56,17.66,13.203,21.432,39.776,14.87,17.56,14.858,14.04,16.18,183.96,25.25,39.489,27.683,36.05,42.58,11.03,31.235,22.409,29.31,7.7,13.564,13.647,19.03
24.108,27.5,9.205,30.487,17.56,16.738,18.084,30.18,12.936,10.037,20.4,17.89,12.915,22.171,39.776,15.04,17.48,14.709,14.27,16.39,186.64,24.88,39.788,27.862,36.28,42.49,10.682,31.334,22.334,29.26,7.7,13.865,13.972,19.29
24.296,27.32,9.6,29.679,17.24,17.123,18.074,30.49,13.315,10.037,22.44,17.75,13.109,23.803,39.576,14.91,17.63,14.878,14.33,16.41,191.05,24.96,39.904,28.17,35.56,42.41,11.238,30.997,22.384,29.75,7.7,13.836,13.886,19.34
25.289,30.05,10.09,29.379,18.56,17.956,18.451,31.33,13.36,11.045,24.15,17.7,12.833,23.843,43.534,15.06,18.83,15.026,14.44,17.06,190.73,25.14,39.446,28.836,35.84,43.95,12.053,30.72,22.55,29.58,7.7,13.865,13.839,19.65
24.555,28.91,9.75,28.881,18.18,17.412,18.511,33,13.041,12.152,23.6,18.25,12.656,23.157,47.891,14.92,18.46,14.68,14.41,16.87,185.95,24.55,39.003,28.567,35.59,44.72,11.566,30.797,22.75,28.57,7.7,13.496,13.38,19.6
24.525,30.29,9.875,29.369,18.26,17.622,18.521,36.3,12.911,13.369,24.6,18.4,12.668,23.363,50.17,15.43,18.64,15.639,14.44,18.53,187.19,25.83,40.605,29.292,36.07,45.41,11.809,32.133,22.999,29.29,7.7,13.418,13.294,19.7
24.058,29.5,9.925,30.068,18.47,16.913,19.037,37.32,13.026,14.706,24.03,17.96,12.85,23.363,51.159,15.31,18.28,15.867,14.6,18.08,185.52,24.92,40.147,29.094,36.41,45.17,12.991,32.878,22.858,29.72,7.7,13.078,12.978,20.27
23.403,29.31,10.14,29.13,17.75,16.224,18.332,34.5,12.612,15.215,22.18,17.5,11.805,23.177,47.072,15.17,18.4,15.709,14.22,17.16,183.62,23.57,39.713,28.408,34.75,43.79,12.887,32.509,22.101,29.49,7.7,13.146,13.026,19.67
24.048,29.06,10.115,29.369,18.03,16.668,18.71,35.75,12.851,14.995,23.18,17.61,11.828,23.643,50.1,15.61,18.42,16.539,14.66,17.97,191.56,23.72,40.27,28.816,35.29,44.03,13.751,32.671,22.209,30.35,7.56,14.292,13.867,19.9
23.82,29.99,11.125,30.926,18.55,16.668,18.719,35.18,12.961,16.492,24.89,17.44,12.004,24.635,55.107,15.62,18.88,16.678,14.86,18.95,187.83,23.89,40.147,29.6,35.21,45.52,13.801,33.055,22.484,31.75,8.32,13.845,13.475,19.81
23.721,30.18,11.095,31.035,18.6,16.114,18.362,35.84,12.792,17.31,24.58,17.24,11.734,24.642,56.466,15.42,20.77,16.718,14.65,18.61,191.98,23.36,40.836,29.292,35.25,44.5,13.458,33.493,22.583,31.26,8.7,14.156,13.619,19.97
23.631,29.93,10.78,30.936,18.13,16.224,18.272,35.3,12.672,16.562,23.23,16.78,11.858,24.655,54.717,15.5,20.77,16.075,14.5,18.89,192.75,23.51,44.92,29.064,34.83,48.05,13.22,33.009,22.791,31.68,8.31,15.517,14.45,20.17
23.979,29.6,11.165,30.846,18.07,17.227,18.461,35.63,13.245,17.111,24.42,17.07,11.91,25.375,54.957,15.47,20.77,16.164,15.95,18.83,189.91,23.97,44.987,29.104,35.69,48.63,14.138,32.909,23.39,31.99,8.35,16.022,14.613,20.08
24.654,30.93,11.395,31.325,18.38,18.95,18.898,36.46,13.569,17.5,25.82,17.34,12.251,25.375,56.666,15.86,20.77,16.569,16.99,19,193.76,24.63,47.529,29.849,36.46,51.1,14.779,33.009,23.623,31.91,8.51,16.576,14.785,20.72
24.773,30.96,11.48,31.045,18.79,19.768,19.167,36.1,14.925,17.42,28,17.43,12.204,24.775,58.355,15.81,20.77,16.925,17.02,18.62,196.77,24.63,48.298,29.819,36.26,51.96,14.481,32.548,23.914,31.94,8.54,16.566,14.852,21.25
25.269,32.75,12.25,31.903,19.49,19.459,19.286,36.13,15.663,17.899,27.9,17.88,12.433,25.348,57.865,15.86,20.77,17.133,16.96,18.63,199.45,24.95,47.975,30.206,37.37,52.21,14.68,33.024,23.665,31.8,8.58,16.634,15.177,21.42
25.825,32.51,12.195,31.624,19.13,19.604,19.226,35.5,15.493,17.939,27.71,18.71,12.28,25.235,57.156,16.4,20.77,17.529,16.8,18.08,195.28,25.2,46.601,33.226,37.18,51.55,14.431,32.463,23.706,31.53,8.82,16.663,14.947,21.67
25.835,32.86,12.445,31.265,19.23,20.078,19.236,35.65,15.513,17.36,29.12,18.76,12.21,24.635,57.965,16.4,20.77,18.28,17.8,18.77,193.15,24.85,46.091,33.593,37.19,52.09,14.446,33.861,24.272,32.87,8.87,16.566,15.052,21.82
25.775,33.32,12.645,32.223,19.51,20.233,19.634,36.35,16.102,18.218,31.2,18.64,12.568,24.662,58.775,16.37,20.77,19.052,17.48,18.63,195.08,25.28,46.537,34.766,38.93,52.08,14.873,33.953,24.347,33.6,8.89,17.129,15.205,22.06
28.346,34.32,12.48,32.053,19.01,19.569,19.445,39.99,17.507,20.044,30.52,18.43,12.862,25.301,57.715,16.03,20.77,19.378,17.2,18.76,195.69,25.69,48.21,34.269,38.5,51.5,14.794,33.569,24.18,36.82,8.69,16.809,14.995,22.43
29.735,36.1,13.3,32.671,18.7,20.822,20.16,42.7,18.091,21.9,29.63,18.28,12.733,24.962,63.492,16.67,20.77,18.439,17.21,19.88,192.78,26.8,46.88,33.872,39.42,52.72,15.787,34.706,26.06,35.09,8.91,16.245,14.565,22.43
28.584,34.77,12.98,31.784,18.68,19.973,19.991,41,16.979,20.553,27.29,18.9,12.292,24.322,60.883,17.51,20.77,18.003,17.86,19.21,198.56,25.08,46.175,33.405,39.41,51.72,14.814,34.729,26.035,34.42,8.97,16.546,14.68,21.96
28.961,35.58,13.695,31.684,18.93,21.97,19.961,40.45,16.74,20.732,27.61,18.95,12.357,24.309,61.763,17.64,20.77,18.923,18.62,19.47,194.55,25.18,46.051,33.802,40.93,52.21,14.948,34.161,26.534,34.44,8.88,16.517,14.68,22.84
28.564,35.99,14.06,32.272,19.44,23.512,20.19,41.68,16.914,21.55,27,19.75,12.386,25.175,56.916,18.04,20.77,19.032,18.25,19.96,196.77,25.18,46.199,34.348,41.5,54.82,15.39,34.668,26.618,35.41,8.88,17.975,15.31,23.03
29.011,37.51,14.99,33.22,21.26,25.864,20.617,41.84,17.198,22.388,27.64,19.19,12.856,25.408,57.945,17.94,20.77,18.706,18.19,20.28,195.96,25.26,46.414,34.865,39.81,54,15.4,35.405,26.684,35.87,9.05,17.839,15.091,23.24
31.462,41.26,14.855,33.699,21.7,27.007,22.684,42.3,17.567,24.623,28.55,19.58,13.99,26.294,59.464,18.5,20.77,19.082,18.1,20.34,195.34,25.5,47.609,35.262,39.98,54.65,15.653,37.225,26.934,36.43,9.13,17.868,15.243,24.83
31.899,43.92,14.69,35.225,21.95,29.707,23.926,45.35,17.797,27.088,29.3,20.48,13.661,25.921,63.782,18.17,20.77,18.963,18.28,20.61,194.58,27.31,49.394,36.057,39.82,54.89,16.13,37.202,27.1,35.34,9.43,17.605,15.463,25
31.74,43.22,14.37,35.205,21.83,31.649,23.767,45.95,18.903,29.801,28.96,21.8,13.584,26.147,70.158,17.99,20.77,19.022,20.11,20.45,196.81,27.57,49.951,36.484,40.01,55.31,16.249,37.448,27.158,34.42,9.74,18.12,15.482,25.65
31.591,43.55,14.95,35.764,21.91,31.3,23.777,46.4,18.998,28.913,28.3,21.8,13.52,26.007,76.154,18.04,20.77,20.447,20.45,21.83,200.67,29.31,49.876,36.981,41.28,57,17.873,37.709,27.516,34.87,9.81,19.228,15.97,27.46
29.636,42.42,15.245,34.597,22.45,29.852,23.29,45.35,18.106,26.888,26.57,21.8,12.856,25.301,71.407,17.55,20.77,19.794,20.08,22.46,204.5,30.16,48.967,35.6,39.82,55,19.238,37.847,27.2,34.51,9.47,19.889,16.266,27.44
28.445,40.01,14.865,34.347,21.7,29.892,22.505,47.61,18.609,26.01,25.44,20.33,12.333,24.436,71.147,17.3,20.77,18.904,19.45,22.2,200,31.09,47.792,34.487,39.24,53.64,19.238,37.916,27.02,33.38,9.15,19.267,16.123,26.58
29.309,40.82,15.03,34.008,21.98,30.506,23.35,49.4,18.833,26.299,25.91,20.88,12.68,25.142,69.968,17.44,22.85,19.21,20.88,24.42,200.22,33.9,50.947,35.699,39.78,56,19.511,39.314,27.23,34.75,9.4,19.811,16.753,28.86
29.666,41.3,14.695,34.088,21.87,29.927,23.618,49.4,18.908,25.63,25.55,20.78,13.103,25.974,69.948,17.65,25.14,19.289,22.1,26.7,203.9,34.36,54.354,38.292,42.15,58.31,18.866,41.126,27.68,35.84,9.76,20.102,17.231,28.41
30.331,39.46,14.315,33.46,22.98,28.459,24.522,52.7,18.405,24.68,26.38,20.72,13.126,26.613,68.559,17.53,25.75,20.269,21.01,26.77,206,33.49,57.147,37.557,41.3,57.89,18.429,40.735,27.8,35.05,9.5,19.597,17.098,28.42
28.912,38.7,14.15,33.41,21.84,26.358,22.962,52.7,17.383,24.46,25.25,19.61,12.327,26.733,66.31,16.49,24.24,19.171,20.87,28.74,205.7,30.8,54.76,36.643,39.5,54.85,17.098,41.902,26.4,33.31,9.24,19.481,17.164,27.48
28.991,39.39,14.375,33.4,21.88,26.807,23.091,52.7,17.642,25.8,25.01,19.8,12.65,27.859,66.34,16.6,24.11,19.863,21.1,31,226.27,31.86,60.234,36.742,40.1,55.33,17.312,42.317,26.93,33.97,9.37,19.957,17.824,28.04
28.703,39.64,14.575,33.4,22.13,29.488,23.091,52.7,17.787,26.38,24.89,19.84,12.897,27.326,66.34,16.8,24.26,21.851,21.07,31,232.56,31.98,57.764,36.206,40.43,54.3,17.376,41.848,26.76,33.4,9.36,19.976,17.776,28.28
27.701,39.43,14.13,33.4,22.03,29.742,23.528,52.7,16.869,24.38,23.77,19.63,13.185,25.874,63.492,16.48,23.28,22.069,21.55,31,234.03,33.19,53.621,34.825,39.02,52.08,17.535,41.295,25.38,32.55,9.02,18.907,17.107,28.19
28.564,41.38,14.675,33.4,22.91,30.491,24.522,52.7,18.365,25.19,25.23,20.45,13.52,27.14,66.23,16.96,25.2,22.89,23.71,30.14,257.43,33.43,55.139,36.236,40.4,53.7,18.111,43.438,26.66,33.54,9.28,19.189,17.356,28.19
29.229,43.27,15.375,33.4,22.99,30.896,24.542,52.7,18.23,25.81,25.95,20.63,13.813,29.604,68.119,17.17,25.04,22.752,23.64,32.02,263.89,35.51,56.553,36.683,41.04,54.26,18.126,44.69,27.01,34.34,9.61,20.112,17.681,28.19
29.765,43.17,15.51,33.4,23.88,31.075,25.695,52.7,17.497,25.69,26.46,20.49,14.483,30.902,71.287,17.66,24.75,22.752,23.83,33.77,256.04,37.68,55.282,37.577,41.33,57.15,17.669,44.175,26.63,34.39,9.7,19.578,17.413,28.19
30.39,42.73,15.615,34.906,23.51,34.185,28.268,52.7,17.477,24.54,26.27,22.4,13.89,32.188,72.347,17.23,24.48,22.752,23,32.23,258.49,38.66,54.386,38.043,40.38,55.92,17.927,43.745,26.99,36.05,10.16,18.791,16.897,28.19
30.44,44.14,16.055,34.168,23.1,31.18,27.433,52.7,17.368,24.79,25.85,22.1,13.702,32.128,70.298,16.95,24.45,22.158,22.98,31.13,255.79,38.61,54.927,39.136,40.31,57.44,18.379,43.945,27.02,37.87,10.18,19.073,17.365,28.19
29.487,39.73,15.295,32.183,21.72,28.964,27.523,52.7,16.376,23.31,24.86,21.17,12.915,30.809,65.621,16.19,23.35,20.753,21.97,31.85,247.89,39.17,55.083,37.05,38.92,52.35,18.037,42.639,26.93,37.42,9.72,19.364,17.489,28.19
31.403,40.6,15.83,32.691,22.07,30.037,27.96,52.7,16.939,25.29,26.91,21.95,13.255,31.235,68.549,17.6,23.65,20.852,22.22,31.74,249.78,39.13,55.704,37.954,39.38,53.49,19.839,43.507,27.62,38.95,9.86,19.199,17.709,28.19
30.46,39.8,16.055,32.632,22.1,28.604,26.877,52.7,17.308,25.45,28.02,21.68,13.056,31.249,66.96,17.25,24.08,22.208,21.7,31.1,252.23,40.93,55.84,37.05,39.19,53.44,19.065,43.784,28.43,37.97,9.88,18.859,17.27,28.19
32.445,39.63,15.915,32.183,23.43,28.749,26.678,52.7,17.647,26.64,28.45,21.4,13.655,32.008,67.729,17.78,24.97,22.049,21.09,29.51,254.97,41.96,55.724,36.454,39.28,56.04,19.065,42.87,29.56,37.53,9.98,18.577,17.021,28.19
